Date,y_Open,y_High,y_Low,y_Close,y_Vix,y_Dow,y_Tech,Close,Volume
10-10-2018,2882.51001,2894.830078,2874.27002,2880.340088,15.95,26430.57031,7371.620117,2785.679932,4501250000
11-10-2018,2873.899902,2874.02002,2784.860107,2785.679932,22.959999,25598.74023,7044.5,2728.370117,4890630000
12-10-2018,2776.870117,2795.139893,2710.51001,2728.370117,24.98,25052.83008,6964.029785,2767.129883,3966040000
15-10-2018,2770.540039,2775.77002,2729.439941,2767.129883,21.309999,25339.99023,7157.209961,2750.790039,3300140000
16-10-2018,2763.830078,2775.98999,2749.030029,2750.790039,21.299999,25250.55078,7068.669922,2809.919922,3428340000
17-10-2018,2767.050049,2813.459961,2766.909912,2809.919922,17.620001,25798.41992,7276.430176,2809.209961,3321710000
18-10-2018,2811.669922,2816.939941,2781.810059,2809.209961,17.4,25706.67969,7278.629883,2768.780029,3616440000
19-10-2018,2802,2806.040039,2755.179932,2768.780029,20.059999,25379.44922,7116.089844,2767.780029,3566490000
22-10-2018,2775.659912,2797.77002,2760.27002,2767.780029,19.889999,25444.33984,7107.22998,2755.879883,3307140000
23-10-2018,2773.939941,2778.939941,2749.219971,2755.879883,19.639999,25317.41016,7141.209961,2740.689941,4348580000
24-10-2018,2721.030029,2753.590088,2691.429932,2740.689941,20.709999,25191.42969,7118.669922,2656.100098,4709310000
25-10-2018,2737.870117,2742.590088,2651.889893,2656.100098,25.23,24583.41992,6789.149902,2705.570068,4634770000
26-10-2018,2674.879883,2722.699951,2667.840088,2705.570068,24.219999,24984.55078,7016.390137,2658.689941,4803150000
29-10-2018,2667.860107,2692.379883,2628.159912,2658.689941,24.16,24688.31055,6852.399902,2641.25,4673700000
30-10-2018,2682.649902,2706.850098,2603.540039,2641.25,24.700001,24442.91992,6713.899902,2682.629883,5106380000
31-10-2018,2640.679932,2685.429932,2635.340088,2682.629883,23.35,24874.64063,6810.120117,2711.73999,5112420000
01-11-2018,2705.600098,2736.689941,2705.600098,2711.73999,21.23,25115.75977,6967.100098,2740.370117,4708420000
02-11-2018,2717.580078,2741.669922,2708.850098,2740.370117,19.34,25380.74023,7069.169922,2723.060059,4237930000
05-11-2018,2745.449951,2756.550049,2700.439941,2723.060059,19.51,25270.83008,6965.290039,2738.310059,3623320000
06-11-2018,2726.370117,2744.27002,2717.939941,2738.310059,19.959999,25461.69922,6937.089844,2755.449951,3510860000
07-11-2018,2738.399902,2756.820068,2737.080078,2755.449951,19.91,25635.00977,6988.850098,2813.889893,3914750000
08-11-2018,2774.129883,2815.149902,2774.129883,2813.889893,16.360001,26180.30078,7203.129883,2806.830078,3630490000
09-11-2018,2806.379883,2814.75,2794.98999,2806.830078,16.719999,26191.2207,7158.589844,2781.01001,4019090000
12-11-2018,2794.100098,2794.100098,2764.23999,2781.01001,17.360001,25989.30078,7039.149902,2726.219971,3670930000
13-11-2018,2773.929932,2775.98999,2722,2726.219971,20.450001,25387.17969,6829.100098,2722.179932,4091440000
14-11-2018,2730.050049,2754.600098,2714.97998,2722.179932,20.02,25286.49023,6830.910156,2701.580078,4402370000
15-11-2018,2737.899902,2746.800049,2685.75,2701.580078,21.25,25080.5,6769.870117,2730.199951,4179140000
16-11-2018,2693.52002,2735.379883,2670.75,2730.199951,19.98,25289.26953,6890.450195,2736.27002,3975180000
19-11-2018,2718.540039,2746.75,2712.159912,2736.27002,18.139999,25413.2207,6867.02002,2690.72998,3772900000
20-11-2018,2730.73999,2733.159912,2681.090088,2690.72998,20.1,25017.43945,6642.919922,2641.889893,4357900000
21-11-2018,2654.600098,2669.439941,2631.52002,2641.889893,22.48,24465.64063,6526.959961,2649.929932,3233550000
23-11-2018,2657.73999,2670.72998,2649.820068,2649.929932,20.799999,24464.68945,6575.660156,2632.560059,1651650000
26-11-2018,2633.360107,2647.550049,2631.090088,2632.560059,21.52,24285.94922,6527.350098,2673.449951,3443950000
27-11-2018,2649.969971,2674.350098,2649.969971,2673.449951,18.9,24640.24023,6678.339844,2682.169922,3485220000
28-11-2018,2663.75,2682.530029,2655.889893,2682.169922,19.02,24748.73047,6701.040039,2743.790039,3951670000
29-11-2018,2691.449951,2744,2684.379883,2743.790039,18.49,25366.42969,6913.330078,2737.800049,3560770000
30-11-2018,2736.969971,2753.75,2722.939941,2737.800049,18.790001,25338.83984,6892.399902,2760.169922,4658580000
03-12-2018,2737.76001,2760.879883,2732.76001,2760.169922,18.07,25538.46094,6949.009766,2790.370117,4186060000
04-12-2018,2790.5,2800.179932,2773.379883,2790.370117,16.440001,25826.42969,7062.129883,2700.060059,4499840000
06-12-2018,2782.429932,2785.929932,2697.179932,2700.060059,20.74,25027.07031,6795.209961,2695.949951,5141470000
07-12-2018,2663.51001,2696.149902,2621.530029,2695.949951,21.190001,24947.66992,6838.850098,2633.080078,4216690000
10-12-2018,2691.26001,2708.540039,2623.139893,2633.080078,23.23,24388.94922,6613.279785,2637.719971,4151030000
11-12-2018,2630.860107,2647.51001,2583.22998,2637.719971,22.639999,24423.25977,6682.740234,2636.780029,3905870000
12-12-2018,2664.439941,2674.350098,2621.300049,2636.780029,21.76,24370.24023,6704.240234,2651.070068,3958890000
13-12-2018,2658.22998,2685.439941,2650.26001,2651.070068,21.459999,24527.26953,6763.959961,2650.540039,3927720000
14-12-2018,2658.699951,2670.189941,2637.27002,2650.540039,20.65,24597.38086,6767.970215,2599.949951,4035020000
17-12-2018,2629.679932,2635.070068,2593.840088,2599.949951,21.629999,24100.50977,6594.959961,2545.939941,4616350000
18-12-2018,2590.75,2601.129883,2530.540039,2545.939941,24.52,23592.98047,6448.390137,2546.159912,4470880000
19-12-2018,2559.899902,2573.98999,2528.709961,2546.159912,25.58,23675.64063,6491.52002,2506.959961,5127940000
20-12-2018,2547.050049,2585.290039,2488.959961,2506.959961,25.58,23323.66016,6342.970215,2467.419922,5585780000
21-12-2018,2496.77002,2509.629883,2441.179932,2467.419922,28.379999,22859.59961,6243.189941,2416.620117,7609010000
24-12-2018,2465.379883,2504.409912,2408.550049,2416.620117,30.110001,22445.36914,6046.560059,2351.100098,2613930000
26-12-2018,2400.560059,2410.340088,2351.100098,2351.100098,36.07,21792.19922,5899.350098,2467.699951,4233990000
27-12-2018,2363.120117,2467.76001,2346.580078,2467.699951,30.41,22878.44922,6262.77002,2488.830078,4096610000
28-12-2018,2442.5,2489.100098,2397.939941,2488.830078,29.959999,23138.82031,6288.299805,2485.73999,3702620000
31-12-2018,2498.77002,2520.27002,2472.889893,2485.73999,28.34,23062.40039,6285.27002,2506.850098,3442870000
02-01-2019,2498.939941,2509.23999,2482.820068,2506.850098,25.42,23327.46094,6329.970215,2510.030029,3733160000
03-01-2019,2476.959961,2519.48999,2467.469971,2510.030029,23.219999,23346.24023,6360.870117,2447.889893,3822860000
04-01-2019,2491.919922,2493.139893,2443.959961,2447.889893,25.450001,22686.2207,6147.129883,2531.939941,4213410000
07-01-2019,2474.330078,2538.070068,2474.330078,2531.939941,21.379999,23433.16016,6422.669922,2549.689941,4104710000
08-01-2019,2535.610107,2566.159912,2524.560059,2549.689941,21.4,23531.34961,6488.25,2574.409912,4083030000
09-01-2019,2568.110107,2579.820068,2547.560059,2574.409912,20.469999,23787.44922,6551.850098,2584.959961,4052480000
10-01-2019,2580,2595.320068,2568.889893,2584.959961,19.98,23879.11914,6600.689941,2596.639893,3704500000
11-01-2019,2573.51001,2597.820068,2562.02002,2596.639893,19.5,24001.91992,6620.939941,2596.26001,3434490000
14-01-2019,2588.110107,2596.27002,2577.399902,2596.26001,18.190001,23995.94922,6601.399902,2582.610107,3664450000
15-01-2019,2580.310059,2589.320068,2570.409912,2582.610107,19.07,23909.83984,6541.040039,2610.300049,3572330000
16-01-2019,2585.100098,2613.080078,2585.100098,2610.300049,18.6,24065.58984,6669.640137,2616.100098,3863770000
17-01-2019,2614.75,2625.76001,2612.679932,2616.100098,19.040001,24207.16016,6668.560059,2635.959961,3772270000
18-01-2019,2609.280029,2645.060059,2606.360107,2635.959961,18.059999,24370.09961,6718.450195,2670.709961,3986730000
22-01-2019,2651.27002,2675.469971,2647.580078,2670.709961,17.799999,24706.34961,6784.609863,2632.899902,3908030000
23-01-2019,2657.879883,2657.879883,2617.27002,2632.899902,20.799999,24404.48047,6646.810059,2638.699951,3335610000
24-01-2019,2643.47998,2653.189941,2612.860107,2638.699951,19.52,24575.61914,6658.759766,2642.330078,3433250000
25-01-2019,2638.840088,2647.199951,2627.01001,2642.330078,18.889999,24553.24023,6702.549805,2664.76001,3814080000
28-01-2019,2657.439941,2672.379883,2657.330078,2664.76001,17.42,24737.19922,6787.370117,2643.850098,3612810000
29-01-2019,2644.969971,2644.969971,2624.060059,2643.850098,18.870001,24528.2207,6697.089844,2640,3504200000
30-01-2019,2644.889893,2650.929932,2631.050049,2640,19.129999,24579.96094,6632.790039,2681.050049,3867810000
31-01-2019,2653.620117,2690.439941,2648.340088,2681.050049,17.66,25014.85938,6807.910156,2704.100098,4917650000
01-02-2019,2685.48999,2708.949951,2678.649902,2704.100098,16.57,24999.66992,6906.839844,2706.530029,3759270000
04-02-2019,2702.320068,2716.659912,2696.879883,2706.530029,16.139999,25063.89063,6875.52002,2724.870117,3359840000
05-02-2019,2706.48999,2724.98999,2698.75,2724.870117,15.73,25239.36914,6959.959961,2737.699951,3560430000
06-02-2019,2728.340088,2738.97998,2724.030029,2737.699951,15.57,25411.51953,7023.52002,2731.610107,3472690000
07-02-2019,2735.050049,2738.080078,2724.149902,2731.610107,15.38,25390.30078,6997.620117,2706.050049,4099490000
08-02-2019,2717.530029,2719.320068,2687.26001,2706.050049,16.370001,25169.5293,6904.97998,2707.879883,3622330000
11-02-2019,2692.360107,2708.070068,2681.830078,2707.879883,15.72,25106.33008,6913.129883,2709.800049,3361970000
12-02-2019,2712.399902,2718.050049,2703.790039,2709.800049,15.97,25053.10938,6909.180176,2744.72998,3827770000
13-02-2019,2722.610107,2748.189941,2722.610107,2744.72998,15.43,25425.75977,7014.669922,2753.030029,3670770000
14-02-2019,2750.300049,2761.850098,2748.629883,2753.030029,15.65,25543.26953,7015.879883,2745.72998,3836700000
15-02-2019,2743.5,2757.899902,2731.22998,2745.72998,16.219999,25439.39063,7022.419922,2775.600098,3641370000
19-02-2019,2760.23999,2775.659912,2760.23999,2775.600098,14.91,25883.25,7055.180176,2779.76001,3533710000
20-02-2019,2769.280029,2787.330078,2767.290039,2779.76001,14.88,25891.32031,7066.609863,2784.699951,3835450000
21-02-2019,2779.050049,2789.879883,2774.060059,2784.699951,14.02,25954.43945,7062.339844,2774.879883,3559710000
22-02-2019,2780.23999,2781.580078,2764.550049,2774.879883,14.46,25850.63086,7035.160156,2792.669922,3427810000
25-02-2019,2780.669922,2794.199951,2779.110107,2792.669922,13.51,26031.81055,7090.629883,2796.110107,3804380000
26-02-2019,2804.350098,2813.48999,2794.98999,2796.110107,14.85,26091.94922,7115.430176,2793.899902,3645680000
27-02-2019,2792.360107,2803.120117,2789.469971,2793.899902,15.17,26057.98047,7123.220215,2792.379883,3767130000
28-02-2019,2787.5,2795.76001,2775.129883,2792.379883,14.7,25985.16016,7117,2784.48999,4396930000
01-03-2019,2788.110107,2793.72998,2782.51001,2784.48999,14.78,25916,7097.529785,2803.689941,3972280000
04-03-2019,2798.219971,2808.02002,2787.379883,2803.689941,13.57,26026.32031,7151.569824,2792.810059,3919810000
05-03-2019,2814.370117,2816.879883,2767.659912,2792.810059,14.63,25819.65039,7150.830078,2789.649902,3585690000
06-03-2019,2794.409912,2796.439941,2782.969971,2789.649902,14.74,25806.63086,7156.790039,2771.449951,3786600000
07-03-2019,2790.27002,2790.27002,2768.689941,2771.449951,15.74,25673.46094,7112.470215,2748.929932,3904860000
08-03-2019,2766.530029,2767.25,2739.090088,2748.929932,16.59,25473.23047,7026.879883,2743.070068,3423130000
11-03-2019,2730.790039,2744.129883,2722.27002,2743.070068,16.049999,25450.24023,7015.689941,2783.300049,3749030000
12-03-2019,2747.610107,2784,2747.610107,2783.300049,14.33,25650.88086,7164.02002,2791.52002,3414230000
13-03-2019,2787.340088,2798.320068,2786.72998,2791.52002,13.77,25554.66016,7201.279785,2810.919922,3766150000
14-03-2019,2799.780029,2821.23999,2799.780029,2810.919922,13.41,25702.89063,7256.97998,2808.47998,3469730000
15-03-2019,2810.379883,2815,2803.459961,2808.47998,13.5,25709.93945,7243.009766,2822.47998,5962730000
18-03-2019,2810.790039,2830.72998,2810.790039,2822.47998,12.88,25848.86914,7306.990234,2832.939941,3552190000
19-03-2019,2822.610107,2835.409912,2821.98999,2832.939941,13.1,25914.09961,7326.279785,2832.570068,3620220000
20-03-2019,2840.76001,2852.419922,2823.27002,2832.570068,13.56,25887.38086,7349.279785,2824.22998,3771200000
21-03-2019,2831.340088,2843.540039,2812.429932,2824.22998,13.91,25745.66992,7380.75,2854.879883,3546800000
22-03-2019,2819.719971,2860.310059,2817.379883,2854.879883,13.63,25962.50977,7493.27002,2800.709961,4237200000
25-03-2019,2844.52002,2846.159912,2800.469971,2800.709961,16.48,25502.32031,7326.060059,2798.360107,3376580000
26-03-2019,2796.01001,2809.790039,2785.02002,2798.360107,16.33,25516.83008,7316.959961,2818.459961,3266050000
27-03-2019,2812.659912,2829.870117,2803.98999,2818.459961,14.68,25657.73047,7351.149902,2805.370117,3372930000
28-03-2019,2819.719971,2825.560059,2787.719971,2805.370117,15.15,25625.58984,7308.189941,2815.439941,3158170000
29-03-2019,2809.399902,2819.709961,2798.77002,2815.439941,14.43,25717.46094,7320.470215,2834.399902,3740700000
01-04-2019,2828.27002,2836.030029,2819.22998,2834.399902,13.71,25928.67969,7378.77002,2867.189941,3500760000
02-04-2019,2848.629883,2869.399902,2848.629883,2867.189941,13.4,26258.41992,7478.419922,2867.23999,3246900000
03-04-2019,2868.23999,2872.899902,2858.75,2867.23999,13.36,26179.13086,7499.640137,2873.399902,3550240000
04-04-2019,2876.090088,2885.25,2865.169922,2873.399902,13.74,26218.13086,7544.970215,2879.389893,3015180000
05-04-2019,2873.98999,2881.280029,2867.139893,2879.389893,13.58,26384.63086,7540.569824,2892.73999,3146820000
08-04-2019,2884.159912,2893.23999,2882.98999,2892.73999,12.82,26424.99023,7578.839844,2895.77002,3054030000
09-04-2019,2888.459961,2895.949951,2880.780029,2895.77002,13.18,26341.01953,7599.740234,2878.199951,3007980000
10-04-2019,2886.580078,2886.879883,2873.330078,2878.199951,14.28,26150.58008,7568.490234,2888.209961,3062380000
11-04-2019,2881.370117,2889.709961,2879.129883,2888.209961,13.3,26157.16016,7611.490234,2888.320068,2938540000
12-04-2019,2891.919922,2893.419922,2881.98999,2888.320068,13.02,26143.05078,7594.890137,2907.409912,3688490000
15-04-2019,2900.860107,2910.540039,2898.370117,2907.409912,12.01,26412.30078,7628.149902,2905.580078,3088330000
16-04-2019,2908.320068,2909.600098,2896.47998,2905.580078,12.32,26384.76953,7629.120117,2907.060059,3402210000
17-04-2019,2912.26001,2916.060059,2900.709961,2907.060059,12.18,26452.66016,7654.72998,2900.449951,3602300000
18-04-2019,2916.040039,2918,2895.449951,2900.449951,12.6,26449.53906,7680.720215,2905.030029,3506850000
22-04-2019,2904.810059,2908.399902,2891.899902,2905.030029,12.09,26559.53906,7689.720215,2907.969971,2997950000
23-04-2019,2898.780029,2909.51001,2896.350098,2907.969971,12.42,26511.05078,7713.490234,2933.679932,3635030000
24-04-2019,2909.98999,2936.310059,2908.530029,2933.679932,12.28,26656.39063,7810.709961,2927.25,3448960000
25-04-2019,2934,2936.830078,2926.050049,2927.25,13.14,26597.05078,7784.410156,2926.169922,3425280000
26-04-2019,2928.98999,2933.100098,2912.840088,2926.169922,13.25,26462.08008,7816.919922,2939.879883,3248500000
29-04-2019,2925.810059,2939.879883,2917.560059,2939.879883,12.73,26543.33008,7826.680176,2943.030029,3118780000
30-04-2019,2940.580078,2949.52002,2939.350098,2943.030029,13.11,26554.39063,7839.040039,2945.830078,3919330000
01-05-2019,2937.139893,2948.219971,2924.110107,2945.830078,13.12,26592.91016,7781.459961,2923.72998,3645850000
02-05-2019,2952.330078,2954.129883,2923.360107,2923.72998,14.8,26430.14063,7751.850098,2917.52002,3778890000
03-05-2019,2922.159912,2931.679932,2900.5,2917.52002,14.42,26307.78906,7724.060059,2945.639893,3338120000
06-05-2019,2929.209961,2947.850098,2929.209961,2945.639893,12.87,26504.94922,7845.72998,2932.469971,3181520000
07-05-2019,2908.889893,2937.320068,2898.209961,2932.469971,15.44,26438.48047,7794.089844,2884.050049,3767100000
08-05-2019,2913.030029,2913.030029,2862.600098,2884.050049,19.32,25965.08984,7640.149902,2879.419922,3485790000
09-05-2019,2879.610107,2897.959961,2873.280029,2879.419922,19.4,25967.33008,7617.549805,2870.719971,3638820000
10-05-2019,2859.840088,2875.969971,2836.399902,2870.719971,19.1,25828.35938,7582.75,2881.399902,3529600000
13-05-2019,2863.100098,2891.310059,2825.389893,2881.399902,16.040001,25942.36914,7586.529785,2811.870117,3894030000
14-05-2019,2840.189941,2840.189941,2801.429932,2811.870117,20.549999,25324.99023,7324.129883,2834.409912,3322720000
15-05-2019,2820.120117,2852.540039,2820.120117,2834.409912,18.059999,25532.05078,7401.879883,2850.959961,3125950000
16-05-2019,2820.379883,2858.679932,2815.080078,2850.959961,16.440001,25648.01953,7503.25,2876.320068,3338060000
17-05-2019,2855.800049,2892.149902,2855.800049,2876.320068,15.29,25862.67969,7580.140137,2859.530029,3257950000
20-05-2019,2858.600098,2885.47998,2854.22998,2859.530029,15.96,25764,7503.680176,2840.22998,3288870000
21-05-2019,2841.939941,2853.860107,2831.290039,2840.22998,16.309999,25679.90039,7376.700195,2864.360107,3218700000
22-05-2019,2854.02002,2868.879883,2854.02002,2864.360107,14.95,25877.33008,7451.02002,2856.27002,3192510000
23-05-2019,2856.060059,2865.469971,2851.110107,2856.27002,14.75,25776.60938,7420.660156,2822.23999,3891980000
24-05-2019,2836.699951,2836.699951,2805.48999,2822.23999,16.92,25490.4707,7307.930176,2826.060059,2887390000
28-05-2019,2832.409912,2841.360107,2820.189941,2826.060059,15.85,25585.68945,7300.959961,2802.389893,4121410000
29-05-2019,2830.030029,2840.51001,2801.580078,2802.389893,17.5,25347.76953,7278.379883,2783.02002,3700050000
30-05-2019,2790.25,2792.030029,2766.060059,2783.02002,17.9,25126.41016,7216.859863,2788.860107,3273790000
31-05-2019,2786.939941,2799,2776.73999,2788.860107,17.299999,25169.88086,7245.399902,2752.060059,3981020000
03-06-2019,2766.149902,2768.97998,2750.52002,2752.060059,18.709999,24815.03906,7127.959961,2744.449951,3943810000
04-06-2019,2751.530029,2763.070068,2728.810059,2744.449951,18.860001,24819.7793,6978.02002,2803.27002,3810430000
05-06-2019,2762.639893,2804.48999,2762.639893,2803.27002,16.969999,25332.17969,7166.75,2826.149902,3548830000
06-06-2019,2818.090088,2827.280029,2800.919922,2826.149902,16.09,25539.57031,7220.899902,2843.48999,3396410000
07-06-2019,2828.51001,2852.100098,2822.449951,2843.48999,15.93,25720.66016,7275.930176,2873.340088,3220250000
10-06-2019,2852.870117,2884.969971,2852.870117,2873.340088,16.299999,25983.93945,7417.290039,2886.72998,3209210000
11-06-2019,2885.830078,2904.77002,2885.51001,2886.72998,15.94,26062.67969,7501.930176,2885.719971,3548420000
12-06-2019,2903.27002,2910.610107,2878.530029,2885.719971,15.99,26048.50977,7513.850098,2879.840088,3034130000
13-06-2019,2882.72998,2888.570068,2874.679932,2879.840088,15.91,26004.83008,7472.290039,2891.639893,3069810000
14-06-2019,2886.23999,2895.23999,2881.98999,2891.639893,15.82,26106.76953,7510.680176,2886.97998,2922330000
17-06-2019,2886.820068,2894.449951,2879.620117,2886.97998,15.28,26089.60938,7479.109863,2889.669922,2810140000
18-06-2019,2889.75,2897.27002,2887.300049,2889.669922,15.35,26112.5293,7526.52002,2917.75,3437620000
19-06-2019,2906.709961,2930.790039,2905.439941,2917.75,15.15,26465.53906,7635.399902,2926.459961,3287890000
20-06-2019,2920.550049,2931.73999,2911.429932,2926.459961,14.33,26504,7667.740234,2954.179932,3905940000
21-06-2019,2949.600098,2958.060059,2931.5,2954.179932,14.75,26753.16992,7738.049805,2950.459961,5000120000
24-06-2019,2952.709961,2964.149902,2946.870117,2950.459961,15.4,26719.13086,7728.779785,2945.350098,3136250000
25-06-2019,2951.419922,2954.919922,2944.050049,2945.350098,15.26,26727.53906,7723.02002,2917.379883,3578050000
26-06-2019,2945.780029,2946.52002,2916.01001,2917.379883,16.280001,26548.2207,7591.540039,2913.780029,3478130000
27-06-2019,2926.070068,2932.590088,2912.98999,2913.780029,16.209999,26536.82031,7627.049805,2924.919922,3122920000
28-06-2019,2919.659912,2929.300049,2918.570068,2924.919922,15.82,26526.58008,7657.049805,2941.76001,5420700000
01-07-2019,2932.939941,2943.97998,2929.050049,2941.76001,15.08,26599.96094,7671.080078,2964.330078,3513270000
02-07-2019,2971.409912,2977.929932,2952.219971,2964.330078,14.06,26717.42969,7768.140137,2973.01001,3206840000
03-07-2019,2964.659912,2973.209961,2955.919922,2973.01001,12.93,26786.67969,7799.819824,2995.820068,1963720000
05-07-2019,2978.080078,2995.840088,2977.959961,2995.820068,12.57,26966,7857.689941,2990.409912,2434210000
08-07-2019,2984.25,2994.030029,2967.969971,2990.409912,13.28,26922.11914,7841.299805,2975.949951,2904550000
09-07-2019,2979.77002,2980.76001,2970.090088,2975.949951,13.96,26806.14063,7785.790039,2979.629883,3028210000
10-07-2019,2965.52002,2981.899902,2963.439941,2979.629883,14.09,26783.49023,7826.859863,2993.070068,3154240000
11-07-2019,2989.300049,3002.97998,2984.620117,2993.070068,13.03,26860.19922,7903.399902,2999.909912,3154620000
12-07-2019,2999.620117,3002.330078,2988.800049,2999.909912,12.93,27088.08008,7896.779785,3013.77002,2974960000
15-07-2019,3003.360107,3013.919922,3001.870117,3013.77002,12.39,27332.0293,7943.240234,3014.300049,2874970000
16-07-2019,3017.800049,3017.800049,3008.77002,3014.300049,12.68,27359.16016,7966.930176,3004.040039,3290650000
17-07-2019,3012.129883,3015.02002,3001.149902,3004.040039,12.86,27335.63086,7927.080078,2984.419922,3181600000
18-07-2019,3005.100098,3005.26001,2984.25,2984.419922,13.97,27219.84961,7888.759766,2995.110107,3296580000
19-07-2019,2978.870117,2998.280029,2973.090088,2995.110107,13.53,27222.9707,7904.129883,2976.610107,3260360000
22-07-2019,3004.26001,3006.02002,2975.860107,2976.610107,14.45,27154.19922,7834.899902,2985.030029,3003720000
23-07-2019,2981.929932,2990.709961,2976.649902,2985.030029,13.53,27171.90039,7905.120117,3005.469971,3313660000
24-07-2019,2994.73999,3005.899902,2988.560059,3005.469971,12.61,27349.18945,7954.560059,3019.560059,3428980000
25-07-2019,2998.77002,3019.590088,2996.820068,3019.560059,12.07,27269.9707,8010.609863,3003.669922,3645270000
26-07-2019,3016.26001,3016.310059,2997.23999,3003.669922,12.74,27140.98047,7929.870117,3025.860107,3257590000
29-07-2019,3013.25,3027.97998,3012.590088,3025.860107,12.16,27192.44922,8016.950195,3020.969971,3203710000
30-07-2019,3024.469971,3025.610107,3014.300049,3020.969971,12.83,27221.34961,7989.080078,3013.179932,3634330000
31-07-2019,3007.659912,3017.189941,3000.939941,3013.179932,13.94,27198.01953,7952.470215,2980.379883,4623430000
01-08-2019,3016.219971,3017.399902,2958.080078,2980.379883,16.120001,26864.26953,7848.779785,2953.560059,4762300000
02-08-2019,2980.320068,3013.590088,2945.22998,2953.560059,17.870001,26583.41992,7801.149902,2932.050049,3874660000
05-08-2019,2943.899902,2945.5,2914.110107,2932.050049,17.610001,26485.00977,7692.799805,2844.73999,4513730000
06-08-2019,2898.070068,2898.070068,2822.120117,2844.73999,24.59,25717.74023,7415.689941,2881.77002,4154240000
07-08-2019,2861.179932,2884.399902,2847.419922,2881.77002,20.17,26029.51953,7521.319824,2883.97998,4491750000
08-08-2019,2858.649902,2892.169922,2825.709961,2883.97998,19.49,26007.07031,7551.899902,2938.090088,4106370000
09-08-2019,2896.209961,2938.719971,2894.469971,2938.090088,16.91,26378.18945,7724.830078,2918.649902,3350640000
12-08-2019,2930.51001,2935.75,2900.149902,2918.649902,17.969999,26287.43945,7646.27002,2882.699951,2851630000
13-08-2019,2907.070068,2907.580078,2873.139893,2882.699951,21.09,25896.43945,7561.680176,2926.320068,3853600000
14-08-2019,2880.719971,2943.310059,2877.050049,2926.320068,17.52,26279.91016,7728.149902,2840.600098,4312530000
15-08-2019,2894.149902,2894.149902,2839.639893,2840.600098,22.1,25479.41992,7490.129883,2847.600098,4038000000
16-08-2019,2846.199951,2856.669922,2825.51001,2847.600098,21.18,25579.39063,7484.890137,2888.679932,3498150000
19-08-2019,2864.73999,2893.629883,2864.73999,2888.679932,18.469999,25886.00977,7604.109863,2923.649902,3212880000
20-08-2019,2913.47998,2931,2913.47998,2923.649902,16.879999,26135.78906,7719.319824,2900.51001,3066300000
21-08-2019,2919.01001,2923.629883,2899.600098,2900.51001,17.5,25962.43945,7664.470215,2924.429932,3011190000
22-08-2019,2922.040039,2928.72998,2917.909912,2924.429932,15.8,26202.73047,7733.220215,2922.949951,2890880000
23-08-2019,2930.939941,2939.080078,2904.51001,2922.949951,16.68,26252.24023,7707.430176,2847.110107,3937300000
26-08-2019,2911.070068,2927.01001,2834.969971,2847.110107,19.870001,25628.90039,7464.990234,2878.379883,2857600000
27-08-2019,2866.699951,2879.27002,2856,2878.379883,19.32,25898.83008,7575.02002,2869.159912,3533630000
28-08-2019,2893.139893,2898.790039,2860.590088,2869.159912,20.309999,25777.90039,7566.029785,2887.939941,3097420000
